"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"409","Brett Ritchie","BOS, DAL","R","67","608.96666666667","5","2","0","2","7","53.85","71","7.04","5.83","128","98","72","31","1","6","44","15","12","2","1","3","12","9","162","71","12","2","8","20.00"
"429","Sven Baertschi","VAN","L","32","366.36666666667","6","1","1","0","7","63.64","36","16.67","4.7","59","51","46","27","2","3","6","3","3","0","0","5","7","9","22","29","11","1","3","25.00"
"437","Joe Morrow","WPG","D","41","559.38333333333","1","6","4","2","7","25.00","40","2.50","1.35","119","72","21","0","1","8","15","6","5","1","0","2","28","5","37","36","37","0","0","-"
"447","Brad Hunt","MIN, VGK","D","64","784.33333333333","4","3","3","0","7","25.93","68","5.88","3.24","134","99","36","9","5","7","8","4","4","0","0","1","21","20","18","59","41","0","0","-"
"450","J.T. Brown","MIN","R","56","498.35","2","5","3","2","7","43.75","53","3.77","4.12","91","68","43","23","5","11","15","6","5","1","0","7","9","16","98","45","12","5","12","29.41"
"547","Tucker Poolman","WPG","D","21","324.31666666667","1","6","2","4","7","38.89","21","4.76","0.67","53","37","11","1","1","1","2","1","1","0","0","1","12","5","17","27","17","0","0","-"
"623","Christian Folin","MTL, PHI","D","50","726.53333333333","0","7","1","6","7","18.92","47","0.00","2.13","117","76","21","5","1","8","18","9","9","0","0","5","20","3","138","121","73","1","0","100.00"
"697","Dylan Sikura","CHI","R","33","369.96666666667","0","7","6","1","7","43.75","52","0.00","3.24","88","59","43","19","4","6","0","0","0","0","0","0","7","23","3","40","10","0","5","0.00"
"698","Victor Olofsson","BUF","L, R","28","391.43333333333","1","6","4","2","7","41.18","43","2.33","3.65","78","65","41","13","4","5","2","1","1","0","0","2","6","4","5","19","10","0","0","-"
"713","Jonas Siegenthaler","WSH","D","50","661.91666666667","1","6","4","2","7","29.17","26","3.85","1.02","83","43","22","1","1","6","18","9","9","0","0","6","30","6","44","62","71","0","0","-"
"725","Jakob Forsbacka Karlsson","BOS","C","28","305.06666666667","2","5","3","2","7","77.78","18","11.11","2.21","29","20","16","9","1","4","2","1","1","0","0","0","4","9","13","35","9","92","126","42.20"
"760","Denis Gurianov","DAL","R","40","399.81666666667","3","4","2","2","7","58.33","52","5.77","4.5","89","71","59","23","3","4","7","2","1","1","0","8","11","6","44","16","13","1","1","50.00"
"765","John Marino","PIT","D","20","322.66666666667","1","6","5","1","7","41.18","22","4.55","0.85","57","32","12","2","1","3","8","4","4","0","0","3","15","11","19","52","18","0","0","-"
"769","Markus Hannikainen","CBJ","L","44","403.36666666667","4","3","2","1","7","77.78","50","8.00","4.72","84","68","46","27","4","4","2","1","1","0","0","7","1","12","63","50","8","0","2","0.00"
"773","Dean Kukan","CBJ","D","38","514.1","0","7","5","2","7","36.84","33","0.00","1.48","70","44","11","3","1","3","10","5","5","0","0","2","9","10","27","43","36","0","0","-"
"798","Philippe Myers","PHI","D","31","455.66666666667","4","3","1","2","7","36.84","38","10.53","1.26","94","59","20","1","0","3","4","2","2","0","0","3","20","13","59","35","16","0","0","-"
"810","Maxime Lajoie","OTT","D","56","837.31666666667","3","4","2","2","7","28.00","57","5.26","2.59","127","85","35","8","3","9","18","9","9","0","0","2","41","11","33","90","60","0","0","-"
"822","Jesse Puljujarvi","EDM","R","46","523.03333333333","4","3","1","2","7","53.85","50","8.00","3.75","102","72","52","20","3","6","14","7","7","0","0","5","29","20","45","59","26","2","2","50.00"
"843","Dennis Cholowski","DET","D","73","1083.7666666667","3","4","3","1","7","21.21","72","4.17","3.38","154","116","46","8","2","7","18","9","9","0","0","3","51","7","21","65","61","1","0","100.00"
"957","Igor Ozhiganov","TOR","D","53","735.83333333333","3","4","2","2","7","22.58","43","6.98","1.29","130","73","18","1","1","6","14","7","7","0","0","1","34","10","57","71","48","0","0","-"
"961","Egor Yakovlev","N.J","D","25","382.7","2","5","3","2","7","50.00","24","8.33","1.23","54","34","15","4","1","2","4","2","2","0","0","3","18","3","12","24","22","0","0","-"
"32","Dion Phaneuf","L.A","D","67","893.56666666667","1","5","1","4","6","20.00","70","1.43","2.17","173","104","35","5","1","7","36","15","13","2","0","11","29","5","123","45","71","0","0","-"
"90","Adam McQuaid","CBJ, NYR","D","50","685.63333333333","3","3","1","2","6","23.08","27","11.11","1.01","71","48","13","0","0","3","27","12","11","1","0","6","18","9","109","61","68","0","0","-"
"113","Jamie McGinn","FLA","L","19","182.36666666667","3","3","3","0","6","85.71","21","14.29","1.91","38","26","17","9","2","2","4","2","2","0","0","0","4","4","34","22","3","1","0","100.00"
"130","Andrew MacDonald","PHI","D","47","659.13333333333","0","6","3","3","6","20.69","40","0.00","1.63","101","64","17","4","0","7","8","4","4","0","0","3","25","3","28","71","75","0","0","-"
"210","Michael Stone","CGY","D","25","340.56666666667","1","5","2","3","6","54.55","25","4.00","0.81","77","45","12","0","2","4","12","6","6","0","0","1","9","5","43","28","23","0","0","-"
"362","Kevan Miller","BOS","D","39","602.33333333333","0","6","3","3","6","26.09","30","0.00","0.95","76","46","10","1","2","1","19","8","7","1","0","4","19","16","65","92","60","0","0","-"
"370","Lukas Sedlak","CBJ","C","47","389.38333333333","4","2","1","1","6","50.00","41","9.76","4.26","67","57","44","26","4","6","8","4","4","0","0","7","8","5","69","72","20","41","39","51.25"
"414","Miikka Salomaki","NSH","R","42","432.65","2","4","1","3","6","46.15","50","4.00","4.3","75","63","48","23","3","4","10","5","5","0","0","5","8","7","81","42","23","2","5","28.57"
"436","Stefan Noesen","N.J","R","41","484.3","2","4","2","2","6","66.67","60","3.33","6.69","96","84","61","35","3","5","12","6","6","0","0","7","9","17","90","40","20","19","29","39.58"
"539","Dominik Kubalik","CHI","L","20","220.66666666667","4","2","1","1","6","66.67","42","9.52","3.34","60","52","38","15","3","4","6","3","3","0","0","1","6","7","35","14","10","0","2","0.00"
"613","Jean-Sebastien Dea","N.J, PIT","C","23","212.56666666667","4","2","0","2","6","85.71","27","14.81","2.52","47","36","29","11","4","2","8","4","4","0","0","3","6","13","21","25","11","47","44","51.65"
"667","Vladislav Kamenev","COL","C","34","245.15","1","5","3","2","6","75.00","22","4.55","1.77","44","31","22","10","2","3","8","4","4","0","0","0","8","5","25","23","9","71","69","50.71"
"685","Sam Lafferty","PIT","C","15","170.75","2","4","2","2","6","100.00","23","8.70","2.05","38","34","19","13","1","9","4","2","2","0","0","3","7","9","27","25","7","42","34","55.26"
"693","Anders Bjork","BOS","L","34","381.23333333333","3","3","1","2","6","54.55","38","7.89","3.01","66","55","36","13","2","2","2","1","1","0","0","2","12","18","17","40","19","1","1","50.00"
"740","Ethan Bear","EDM","D","24","428.35","2","4","1","3","6","27.27","26","7.69","1.02","57","34","16","2","0","5","8","4","4","0","0","2","20","11","12","26","28","0","0","-"
"757","Filip Chlapik","OTT","C","17","155.46666666667","3","3","1","2","6","75.00","19","15.79","1.57","26","22","17","6","1","2","8","4","4","0","0","0","5","4","25","16","6","9","22","29.03"
"786","Christian Jaros","OTT","D","61","808.1","1","5","3","2","6","25.00","61","1.64","2.02","112","80","20","3","3","6","18","9","9","0","0","7","39","15","108","110","72","0","0","-"
"802","Casey Nelson","BUF","D","38","533.81666666667","1","5","2","3","6","30.00","36","2.78","1.1","81","53","14","1","2","1","4","2","2","0","0","2","18","5","39","44","32","0","0","-"
"835","Josh Mahura","ANA","D","25","328.78333333333","2","4","1","3","6","46.15","21","9.52","0.75","51","30","13","3","1","1","6","3","3","0","0","0","10","8","6","55","26","0","0","-"
"899","Nick Suzuki","MTL","C","22","247.48333333333","4","2","2","0","6","75.00","22","18.18","2.2","38","33","23","10","0","3","0","0","0","0","0","4","9","4","17","22","9","44","46","48.89"
"909","Lias Andersson","NYR","C","59","544","1","5","2","3","6","54.55","51","1.96","3.25","74","61","41","20","2","2","16","8","8","0","0","8","14","19","78","66","12","113","137","45.20"
"927","Drake Batherson","OTT","C, R","22","255.85","1","5","3","2","6","60.00","13","7.69","1.14","22","17","15","8","1","0","6","3","3","0","0","9","10","7","18","21","22","2","1","66.67"
"955","Lawrence Pilut","BUF","D","33","534.91666666667","1","5","3","2","6","28.57","33","3.03","1.07","64","49","14","2","2","1","16","4","3","0","1","2","13","7","20","51","33","0","0","-"
"970","Taro Hirose","DET","L","29","326.56666666667","2","4","3","1","6","75.00","26","7.69","1.84","40","32","24","8","1","3","8","4","4","0","0","1","19","9","10","29","18","1","5","16.67"
"20","Trevor Daley","DET","D","55","811.26666666667","1","4","2","2","5","16.67","51","1.96","2.63","87","67","34","10","2","7","18","9","9","0","0","5","34","11","15","34","48","0","0","-"
"26","Jonathan Ericsson","DET","D","56","813.76666666667","3","2","1","1","5","21.74","47","6.38","1.24","104","66","20","1","2","4","29","13","12","1","0","3","39","6","89","52","42","0","0","-"
"40","Ryan Kesler","ANA","C","60","714.33333333333","4","1","1","0","5","38.46","68","5.88","6.57","114","95","67","33","2","9","22","11","11","0","0","9","18","11","88","38","36","407","318","56.14"
"224","Luke Witkowski","DET, T.B","R","46","407.13333333333","1","4","3","1","5","33.33","24","4.17","1.55","41","33","10","6","1","1","36","12","8","4","0","6","22","4","104","57","26","0","0","-"
"269","Chris Wideman","EDM, FLA, OTT","D","25","265.26666666667","1","4","3","1","5","55.56","23","4.35","0.87","50","35","13","1","1","4","12","6","6","0","0","2","8","3","34","36","23","0","0","-"
"274","Kevin Connauton","ARI, COL","D","51","760.1","1","4","1","3","5","20.00","72","1.39","2.79","164","110","36","5","4","10","12","6","6","0","0","7","21","5","101","68","53","0","0","-"
"288","Justin Dowling","DAL","C","29","304","3","2","2","0","5","45.45","26","11.54","2.49","50","38","29","15","0","3","6","3","3","0","0","0","7","14","30","25","15","56","56","50.00"
"290","Brandon Manning","CHI, EDM","D","48","599.08333333333","3","2","1","1","5","29.41","39","7.69","1.63","86","56","16","4","2","4","13","5","4","1","0","7","21","7","67","60","39","0","0","-"
"300","Martin Marincin","TOR","D","31","402.05","1","4","1","3","5","29.41","39","2.56","1.17","91","57","22","1","0","5","12","6","6","0","0","0","29","10","26","32","25","0","0","-"
"340","Michael Chaput","MTL","C","32","291.3","0","5","3","2","5","62.50","30","0.00","2.69","53","42","31","16","2","0","12","6","6","0","0","5","7","4","52","22","13","109","99","52.40"
"394","Alan Quine","CGY","C","22","207","3","2","0","2","5","100.00","21","14.29","1.71","36","26","20","11","2","1","8","4","4","0","0","0","6","5","20","10","4","14","20","41.18"
"495","Martin Frk","DET","R","30","242.65","0","5","4","1","5","71.43","21","0.00","2.16","42","31","25","13","1","2","0","0","0","0","0","1","10","2","35","17","4","0","0","-"
"514","Paul LaDue","L.A","D","33","425.91666666667","2","3","1","2","5","31.25","32","6.25","1.13","74","48","16","0","0","2","0","0","0","0","0","1","9","2","51","67","25","0","0","-"
"552","Josh Brown","FLA","D","56","684.48333333333","2","3","0","3","5","25.00","35","5.71","1.15","82","49","17","1","0","1","24","8","6","2","0","5","25","17","107","86","43","0","0","-"
"554","John Hayden","CHI, N.J","C, R","63","545.9","3","2","1","1","5","33.33","49","6.12","4.37","100","73","57","20","6","8","23","7","4","3","0","8","7","18","111","69","27","5","23","17.86"
"562","Peter Cehlarik","BOS","L","23","253.48333333333","2","3","2","1","5","62.50","26","7.69","3.1","49","40","32","14","1","4","6","3","3","0","0","2","5","16","7","37","9","1","6","14.29"
"566","Ben Harpur","OTT","D","51","755.75","1","4","3","1","5","20.83","44","2.27","1.2","90","61","12","1","0","5","29","10","7","3","0","7","55","13","83","101","60","0","0","-"
"577","Valentin Zykov","CAR, EDM, VGK","L","35","309.73333333333","2","3","1","2","5","83.33","31","6.45","3.23","62","47","39","18","1","7","4","2","2","0","0","3","24","9","35","34","9","2","6","25.00"
"582","Nic Petan","TOR, WPG","C, L","28","228.21666666667","1","4","2","2","5","62.50","26","3.85","2.1","53","42","28","9","1","5","2","1","1","0","0","3","4","8","7","26","7","12","15","44.44"
"584","Carl Dahlstrom","CHI, WPG","D","48","772.63333333333","0","5","2","3","5","13.89","45","0.00","1.33","100","62","21","3","0","3","8","4","4","0","0","2","33","9","33","54","34","0","0","-"
"614","Ross Johnston","NYI","L","28","211.4","2","3","2","1","5","55.56","16","12.50","2.73","24","20","20","16","0","2","51","14","8","5","1","4","7","3","73","27","5","1","1","50.00"
"618","Josh Currie","EDM","R","21","181.65","2","3","2","1","5","71.43","19","10.53","1.51","34","24","17","8","1","1","2","1","1","0","0","0","2","2","39","26","17","2","3","40.00"
"638","Haydn Fleury","CAR","D","33","374.1","2","3","2","1","5","25.00","35","5.71","1.3","74","49","18","2","0","6","4","2","2","0","0","4","11","5","36","51","32","0","0","-"
"741","Caleb Jones","EDM","D","21","349.75","1","4","2","2","5","38.46","18","5.56","0.64","39","27","13","0","0","2","6","3","3","0","0","0","14","11","21","28","21","0","0","-"
"742","Noah Juulsen","MTL","D","21","308.1","1","4","0","4","5","27.78","20","5.00","0.57","46","27","12","1","0","0","2","1","1","0","0","1","15","5","52","45","28","0","0","-"
"807","Joey Anderson","N.J","R","34","384.61666666667","2","3","3","0","5","50.00","45","4.44","3.18","67","55","30","14","1","7","6","3","3","0","0","2","3","9","41","42","6","7","7","50.00"
"816","Libor Hajek","NYR","D","24","378.11666666667","1","4","2","2","5","31.25","26","3.85","0.86","43","34","12","1","0","1","10","5","5","0","0","3","16","11","21","57","32","0","0","-"
"824","Dillon Dube","CGY","C","28","268.55","1","4","0","4","5","50.00","23","4.35","2.91","44","33","25","15","1","1","2","1","1","0","0","7","6","6","13","31","3","16","24","40.00"
"872","Alexandre Fortin","CHI","L","24","239.66666666667","2","3","2","1","5","71.43","26","7.69","2.7","53","36","38","13","4","2","2","1","1","0","0","3","3","8","21","16","7","11","6","64.71"
"926","Emil Bemstrom","CBJ","C","21","193.7","1","4","4","0","5","83.33","23","4.35","1.52","40","32","23","7","2","1","0","0","0","0","0","1","4","4","22","19","7","1","3","25.00"
"930","Sheldon Dries","COL","C","40","318.06666666667","2","3","2","1","5","55.56","40","5.00","3.36","63","51","41","19","4","6","24","8","7","0","1","5","7","5","62","19","17","51","52","49.51"
"941","Joel Farabee","PHI","L","16","194.56666666667","2","3","1","2","5","71.43","26","7.69","2.28","41","35","30","14","2","3","4","2","2","0","0","2","12","8","8","30","6","0","2","0.00"
"954","Karson Kuhlman","BOS","C","19","219.71666666667","3","2","1","1","5","55.56","27","11.11","2.02","50","37","20","12","2","1","4","2","2","0","0","1","3","4","15","36","4","1","1","50.00"
"962","Ilya Lyubushkin","ARI","D","51","665.61666666667","0","5","4","1","5","25.00","38","0.00","1.58","87","62","13","1","2","6","15","6","5","1","0","4","25","9","170","84","65","0","0","-"
"974","Blake Lizotte","L.A","C","23","257.91666666667","1","4","3","1","5","62.50","21","4.76","2.31","45","33","31","14","4","2","6","3","3","0","0","7","8","7","10","36","8","84","87","49.12"
"979","Jack Hughes","N.J","C","20","226.45","1","4","4","0","5","71.43","22","4.55","2.37","35","29","23","12","0","1","4","2","2","0","0","5","9","11","4","24","8","67","103","39.41"
"69","Andrej Sekera","DAL, EDM","D","43","664.83333333333","0","4","2","2","4","15.38","44","0.00","1.11","101","60","18","2","2","5","10","5","5","0","0","1","31","5","23","76","43","0","0","-"
"126","Korbinian Holzer","ANA","D","41","567.35","1","3","0","3","4","17.39","28","3.57","1.27","59","42","15","4","1","4","21","9","8","1","0","2","22","7","82","60","64","0","0","-"
"180","Micheal Haley","FLA, NYR, S.J","C","53","401.13333333333","2","2","2","0","4","44.44","38","5.26","4.8","78","62","47","25","5","9","66","19","13","4","2","7","17","3","88","28","20","17","21","44.74"
"277","Corban Knight","PHI","C","23","199.53333333333","1","3","1","2","4","100.00","14","7.14","1.17","23","18","16","9","0","1","0","0","0","0","0","0","1","4","9","14","12","60","51","54.05"
